Sample,Time,Decoder,Ann Row,Ann Class,Value,
376906,3.769 ms,SPI,MOSI data,MOSI data,E0,
377162,3.772 ms,SPI,MOSI data,MOSI data,07,
377418,3.774 ms,SPI,MOSI data,MOSI data,E0,
377674,3.777 ms,SPI,MOSI data,MOSI data,07,
377930,3.779 ms,SPI,MOSI data,MOSI data,E0,
378186,3.782 ms,SPI,MOSI data,MOSI data,07,
378442,3.784 ms,SPI,MOSI data,MOSI data,E0,
378698,3.787 ms,SPI,MOSI data,MOSI data,07,
378954,3.790 ms,SPI,MOSI data,MOSI data,E0,
379210,3.792 ms,SPI,MOSI data,MOSI data,07,
379466,3.795 ms,SPI,MOSI data,MOSI data,E0,
379722,3.797 ms,SPI,MOSI data,MOSI data,07,
379978,3.800 ms,SPI,MOSI data,MOSI data,E0,
380234,3.802 ms,SPI,MOSI data,MOSI data,07,
380490,3.805 ms,SPI,MOSI data,MOSI data,E0,
380746,3.807 ms,SPI,MOSI data,MOSI data,07,
381002,3.810 ms,SPI,MOSI data,MOSI data,E0,
381258,3.813 ms,SPI,MOSI data,MOSI data,07,
381514,3.815 ms,SPI,MOSI data,MOSI data,E0,
381770,3.818 ms,SPI,MOSI data,MOSI data,07,
382026,3.820 ms,SPI,MOSI data,MOSI data,E0,
382282,3.823 ms,SPI,MOSI data,MOSI data,07,
382538,3.825 ms,SPI,MOSI data,MOSI data,E0,
382794,3.828 ms,SPI,MOSI data,MOSI data,07,
383050,3.831 ms,SPI,MOSI data,MOSI data,E0,
383306,3.833 ms,SPI,MOSI data,MOSI data,07,
383562,3.836 ms,SPI,MOSI data,MOSI data,E0,
383818,3.838 ms,SPI,MOSI data,MOSI data,07,
384074,3.841 ms,SPI,MOSI data,MOSI data,E0,
384330,3.843 ms,SPI,MOSI data,MOSI data,07,
384586,3.846 ms,SPI,MOSI data,MOSI data,E0,
384842,3.848 ms,SPI,MOSI data,MOSI data,07,
385098,3.851 ms,SPI,MOSI data,MOSI data,E0,
385354,3.854 ms,SPI,MOSI data,MOSI data,07,
385610,3.856 ms,SPI,MOSI data,MOSI data,E0,
385866,3.859 ms,SPI,MOSI data,MOSI data,07,
386122,3.861 ms,SPI,MOSI data,MOSI data,E0,
386378,3.864 ms,SPI,MOSI data,MOSI data,07,
386634,3.866 ms,SPI,MOSI data,MOSI data,E0,
386890,3.869 ms,SPI,MOSI data,MOSI data,07,
387146,3.871 ms,SPI,MOSI data,MOSI data,E0,
387402,3.874 ms,SPI,MOSI data,MOSI data,07,
387658,3.877 ms,SPI,MOSI data,MOSI data,E0,
387914,3.879 ms,SPI,MOSI data,MOSI data,07,
388170,3.882 ms,SPI,MOSI data,MOSI data,E0,
388426,3.884 ms,SPI,MOSI data,MOSI data,07,
388682,3.887 ms,SPI,MOSI data,MOSI data,E0,
388938,3.889 ms,SPI,MOSI data,MOSI data,07,
389194,3.892 ms,SPI,MOSI data,MOSI data,E0,
389450,3.894 ms,SPI,MOSI data,MOSI data,07,
389706,3.897 ms,SPI,MOSI data,MOSI data,E0,
389962,3.900 ms,SPI,MOSI data,MOSI data,07,
390218,3.902 ms,SPI,MOSI data,MOSI data,E0,
390474,3.905 ms,SPI,MOSI data,MOSI data,07,
390730,3.907 ms,SPI,MOSI data,MOSI data,E0,
390986,3.910 ms,SPI,MOSI data,MOSI data,07,
391242,3.912 ms,SPI,MOSI data,MOSI data,E0,
391498,3.915 ms,SPI,MOSI data,MOSI data,07,
391754,3.918 ms,SPI,MOSI data,MOSI data,E0,
392010,3.920 ms,SPI,MOSI data,MOSI data,07,
392266,3.923 ms,SPI,MOSI data,MOSI data,E0,
392522,3.925 ms,SPI,MOSI data,MOSI data,07,
392778,3.928 ms,SPI,MOSI data,MOSI data,E0,
393034,3.930 ms,SPI,MOSI data,MOSI data,07,
393290,3.933 ms,SPI,MOSI data,MOSI data,E0,
393546,3.935 ms,SPI,MOSI data,MOSI data,07,
393802,3.938 ms,SPI,MOSI data,MOSI data,E0,
394058,3.941 ms,SPI,MOSI data,MOSI data,07,
394314,3.943 ms,SPI,MOSI data,MOSI data,E0,
394570,3.946 ms,SPI,MOSI data,MOSI data,07,
394826,3.948 ms,SPI,MOSI data,MOSI data,E0,
395082,3.951 ms,SPI,MOSI data,MOSI data,07,
395338,3.953 ms,SPI,MOSI data,MOSI data,E0,
